Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds
NOR,McLaren,54.0,SOFT,11.0,6.0,17.0,1.0,99.789
NOR,McLaren,55.0,SOFT,7.0,7.0,17.0,1.0,124.847
HAM,Mercedes,3.0,SOFT,6.0,1.0,5.0,1.0,99.22
HAM,Mercedes,4.0,SOFT,7.0,1.0,5.0,1.0,99.198
HAM,Mercedes,5.0,SOFT,8.0,1.0,5.0,1.0,99.335
HAM,Mercedes,6.0,SOFT,9.0,1.0,5.0,1.0,99.756
HAM,Mercedes,7.0,SOFT,10.0,1.0,5.0,1.0,99.757
HAM,Mercedes,8.0,SOFT,11.0,1.0,5.0,1.0,100.267
HAM,Mercedes,9.0,SOFT,12.0,1.0,5.0,1.0,100.323
HAM,Mercedes,10.0,SOFT,13.0,1.0,5.0,1.0,100.289
HAM,Mercedes,11.0,SOFT,14.0,1.0,5.0,1.0,100.752
HAM,Mercedes,12.0,SOFT,15.0,1.0,7.0,1.0,103.336
HAM,Mercedes,13.0,HARD,1.0,2.0,8.0,1.0,119.179
HAM,Mercedes,14.0,HARD,2.0,2.0,7.0,1.0,98.308
HAM,Mercedes,15.0,HARD,3.0,2.0,6.0,1.0,98.527
HAM,Mercedes,16.0,HARD,4.0,2.0,5.0,1.0,98.617
HAM,Mercedes,17.0,HARD,5.0,2.0,5.0,1.0,98.704
HAM,Mercedes,18.0,HARD,6.0,2.0,5.0,1.0,98.69
HAM,Mercedes,19.0,HARD,7.0,2.0,5.0,1.0,98.684
HAM,Mercedes,20.0,HARD,8.0,2.0,5.0,1.0,98.478
HAM,Mercedes,21.0,HARD,9.0,2.0,5.0,1.0,98.581
HAM,Mercedes,22.0,HARD,10.0,2.0,5.0,1.0,98.46
HAM,Mercedes,23.0,HARD,11.0,2.0,5.0,1.0,98.384
HAM,Mercedes,24.0,HARD,12.0,2.0,5.0,1.0,98.367
HAM,Mercedes,25.0,HARD,13.0,2.0,5.0,1.0,98.29
HAM,Mercedes,26.0,HARD,14.0,2.0,5.0,1.0,98.339
HAM,Mercedes,27.0,HARD,15.0,2.0,5.0,1.0,98.369
HAM,Mercedes,28.0,HARD,16.0,2.0,5.0,1.0,98.265
HAM,Mercedes,29.0,HARD,17.0,2.0,5.0,1.0,98.38
HAM,Mercedes,30.0,HARD,18.0,2.0,6.0,1.0,101.175
HAM,Mercedes,31.0,HARD,1.0,3.0,7.0,1.0,119.503
HAM,Mercedes,32.0,HARD,2.0,3.0,6.0,1.0,97.563
HAM,Mercedes,33.0,HARD,3.0,3.0,6.0,1.0,97.549
HAM,Mercedes,34.0,HARD,4.0,3.0,6.0,1.0,98.135
HAM,Mercedes,35.0,HARD,5.0,3.0,5.0,1.0,96.831
HAM,Mercedes,36.0,HARD,6.0,3.0,5.0,1.0,96.546
HAM,Mercedes,37.0,HARD,7.0,3.0,5.0,1.0,97.388
HAM,Mercedes,38.0,HARD,8.0,3.0,6.0,1.0,98.304
HAM,Mercedes,39.0,HARD,9.0,3.0,6.0,1.0,97.478
HAM,Mercedes,42.0,HARD,12.0,3.0,5.0,1.0,97.061
HAM,Mercedes,43.0,HARD,13.0,3.0,5.0,1.0,97.111
HAM,Mercedes,44.0,HARD,14.0,3.0,5.0,1.0,97.048
HAM,Mercedes,45.0,HARD,15.0,3.0,5.0,1.0,97.661
HAM,Mercedes,46.0,HARD,16.0,3.0,5.0,1.0,97.779
HAM,Mercedes,47.0,HARD,17.0,3.0,5.0,1.0,98.517
HAM,Mercedes,48.0,HARD,18.0,3.0,5.0,1.0,97.844
HAM,Mercedes,49.0,HARD,19.0,3.0,5.0,1.0,97.954
HAM,Mercedes,50.0,HARD,20.0,3.0,5.0,1.0,97.77
HAM,Mercedes,51.0,HARD,21.0,3.0,5.0,1.0,98.014
HAM,Mercedes,52.0,HARD,22.0,3.0,5.0,1.0,97.803
HAM,Mercedes,53.0,HARD,23.0,3.0,5.0,1.0,97.988
HAM,Mercedes,54.0,HARD,24.0,3.0,5.0,1.0,98.076
HAM,Mercedes,55.0,HARD,25.0,3.0,5.0,1.0,97.955
HAM,Mercedes,56.0,HARD,26.0,3.0,5.0,1.0,98.111
HAM,Mercedes,57.0,HARD,27.0,3.0,5.0,1.0,98.255
SAI,Ferrari,3.0,SOFT,6.0,1.0,4.0,1.0,99.042
SAI,Ferrari,4.0,SOFT,7.0,1.0,4.0,1.0,98.985
SAI,Ferrari,5.0,SOFT,8.0,1.0,4.0,1.0,99.128
SAI,Ferrari,6.0,SOFT,9.0,1.0,4.0,1.0,99.474
SAI,Ferrari,7.0,SOFT,10.0,1.0,4.0,1.0,99.502
SAI,Ferrari,8.0,SOFT,11.0,1.0,4.0,1.0,99.779
SAI,Ferrari,9.0,SOFT,12.0,1.0,4.0,1.0,99.744
SAI,Ferrari,10.0,SOFT,13.0,1.0,4.0,1.0,100.102
SAI,Ferrari,11.0,SOFT,14.0,1.0,4.0,1.0,100.507
SAI,Ferrari,12.0,SOFT,15.0,1.0,4.0,1.0,100.52
SAI,Ferrari,13.0,SOFT,16.0,1.0,4.0,1.0,103.31
SAI,Ferrari,14.0,HARD,1.0,2.0,6.0,1.0,119.006
SAI,Ferrari,15.0,HARD,2.0,2.0,5.0,1.0,97.985
SAI,Ferrari,16.0,HARD,3.0,2.0,4.0,1.0,98.433
SAI,Ferrari,17.0,HARD,4.0,2.0,4.0,1.0,98.161
SAI,Ferrari,18.0,HARD,5.0,2.0,4.0,1.0,98.287
SAI,Ferrari,19.0,HARD,6.0,2.0,4.0,1.0,98.21
SAI,Ferrari,20.0,HARD,7.0,2.0,4.0,1.0,98.096
SAI,Ferrari,21.0,HARD,8.0,2.0,4.0,1.0,98.24
SAI,Ferrari,22.0,HARD,9.0,2.0,4.0,1.0,98.453
SAI,Ferrari,23.0,HARD,10.0,2.0,4.0,1.0,98.597
SAI,Ferrari,24.0,HARD,11.0,2.0,4.0,1.0,98.314
SAI,Ferrari,25.0,HARD,12.0,2.0,4.0,1.0,98.571
SAI,Ferrari,26.0,HARD,13.0,2.0,4.0,1.0,98.331
SAI,Ferrari,27.0,HARD,14.0,2.0,4.0,1.0,98.423
SAI,Ferrari,28.0,HARD,15.0,2.0,4.0,1.0,98.474
SAI,Ferrari,29.0,HARD,16.0,2.0,4.0,1.0,98.55
SAI,Ferrari,30.0,HARD,17.0,2.0,4.0,1.0,98.601
SAI,Ferrari,31.0,HARD,18.0,2.0,4.0,1.0,101.274
SAI,Ferrari,32.0,HARD,1.0,3.0,5.0,1.0,118.492
SAI,Ferrari,33.0,HARD,2.0,3.0,5.0,1.0,97.548
SAI,Ferrari,34.0,HARD,3.0,3.0,5.0,1.0,97.475
SAI,Ferrari,35.0,HARD,4.0,3.0,4.0,1.0,97.441
SAI,Ferrari,36.0,HARD,5.0,3.0,4.0,1.0,97.706
SAI,Ferrari,37.0,HARD,6.0,3.0,4.0,1.0,97.13
SAI,Ferrari,38.0,HARD,7.0,3.0,4.0,1.0,97.444
SAI,Ferrari,39.0,HARD,8.0,3.0,4.0,1.0,97.403
SAI,Ferrari,42.0,HARD,11.0,3.0,3.0,1.0,97.375
SAI,Ferrari,43.0,HARD,12.0,3.0,3.0,1.0,97.294
SAI,Ferrari,44.0,HARD,13.0,3.0,3.0,1.0,97.389
SAI,Ferrari,45.0,HARD,14.0,3.0,4.0,1.0,99.561
SAI,Ferrari,46.0,HARD,15.0,3.0,4.0,1.0,97.844
SAI,Ferrari,47.0,HARD,16.0,3.0,4.0,1.0,98.222
SAI,Ferrari,48.0,HARD,17.0,3.0,4.0,1.0,97.897
SAI,Ferrari,49.0,HARD,18.0,3.0,4.0,1.0,97.765
SAI,Ferrari,50.0,HARD,19.0,3.0,4.0,1.0,97.604
SAI,Ferrari,51.0,HARD,20.0,3.0,4.0,1.0,97.672
SAI,Ferrari,52.0,HARD,21.0,3.0,4.0,1.0,97.49
SAI,Ferrari,53.0,HARD,22.0,3.0,4.0,1.0,97.66
SAI,Ferrari,54.0,HARD,23.0,3.0,4.0,1.0,97.694
SAI,Ferrari,55.0,HARD,24.0,3.0,4.0,1.0,97.821
SAI,Ferrari,56.0,HARD,25.0,3.0,4.0,1.0,98.126
SAI,Ferrari,57.0,HARD,26.0,3.0,4.0,1.0,98.021
RUS,Mercedes,3.0,SOFT,6.0,1.0,6.0,1.0,99.093
RUS,Mercedes,4.0,SOFT,7.0,1.0,6.0,1.0,99.261
RUS,Mercedes,5.0,SOFT,8.0,1.0,6.0,1.0,99.549
RUS,Mercedes,6.0,SOFT,9.0,1.0,6.0,1.0,99.493
RUS,Mercedes,7.0,SOFT,10.0,1.0,6.0,1.0,100.056
RUS,Mercedes,8.0,SOFT,11.0,1.0,6.0,1.0,100.31
RUS,Mercedes,9.0,SOFT,12.0,1.0,6.0,1.0,100.42
RUS,Mercedes,10.0,SOFT,13.0,1.0,6.0,1.0,100.532
RUS,Mercedes,11.0,SOFT,14.0,1.0,6.0,1.0,101.085
RUS,Mercedes,12.0,SOFT,15.0,1.0,5.0,1.0,101.112
RUS,Mercedes,13.0,SOFT,16.0,1.0,7.0,1.0,104.691
RUS,Mercedes,14.0,HARD,1.0,2.0,10.0,1.0,121.269
RUS,Mercedes,15.0,HARD,2.0,2.0,9.0,1.0,97.46
RUS,Mercedes,16.0,HARD,3.0,2.0,8.0,1.0,97.833
RUS,Mercedes,17.0,HARD,4.0,2.0,8.0,1.0,98.604
RUS,Mercedes,18.0,HARD,5.0,2.0,7.0,1.0,98.427
RUS,Mercedes,19.0,HARD,6.0,2.0,7.0,1.0,98.512
RUS,Mercedes,20.0,HARD,7.0,2.0,7.0,1.0,98.578
RUS,Mercedes,21.0,HARD,8.0,2.0,7.0,1.0,98.555
RUS,Mercedes,22.0,HARD,9.0,2.0,7.0,1.0,98.438
RUS,Mercedes,23.0,HARD,10.0,2.0,7.0,1.0,98.773
RUS,Mercedes,24.0,HARD,11.0,2.0,7.0,1.0,98.643
RUS,Mercedes,25.0,HARD,12.0,2.0,7.0,1.0,98.487
RUS,Mercedes,26.0,HARD,13.0,2.0,7.0,1.0,98.462
RUS,Mercedes,27.0,HARD,14.0,2.0,7.0,1.0,98.625
RUS,Mercedes,28.0,HARD,15.0,2.0,7.0,1.0,98.448
RUS,Mercedes,29.0,HARD,16.0,2.0,7.0,1.0,98.792
RUS,Mercedes,30.0,HARD,17.0,2.0,7.0,1.0,98.541
RUS,Mercedes,31.0,HARD,18.0,2.0,6.0,1.0,101.035
RUS,Mercedes,32.0,HARD,1.0,3.0,8.0,1.0,118.694
RUS,Mercedes,33.0,HARD,2.0,3.0,8.0,1.0,97.221
RUS,Mercedes,34.0,HARD,3.0,3.0,8.0,1.0,97.311
RUS,Mercedes,35.0,HARD,4.0,3.0,8.0,1.0,97.592
RUS,Mercedes,36.0,HARD,5.0,3.0,8.0,1.0,97.607
RUS,Mercedes,37.0,HARD,6.0,3.0,8.0,1.0,97.822
RUS,Mercedes,38.0,HARD,7.0,3.0,8.0,1.0,97.66
RUS,Mercedes,39.0,HARD,8.0,3.0,8.0,1.0,97.495
RUS,Mercedes,42.0,HARD,11.0,3.0,7.0,1.0,97.035
RUS,Mercedes,43.0,HARD,12.0,3.0,7.0,1.0,97.48
RUS,Mercedes,44.0,HARD,13.0,3.0,7.0,1.0,97.597
RUS,Mercedes,45.0,HARD,14.0,3.0,7.0,1.0,97.316
RUS,Mercedes,46.0,HARD,15.0,3.0,7.0,1.0,97.571
RUS,Mercedes,47.0,HARD,16.0,3.0,7.0,1.0,97.432
RUS,Mercedes,48.0,HARD,17.0,3.0,7.0,1.0,97.52
RUS,Mercedes,49.0,HARD,18.0,3.0,7.0,1.0,97.718
RUS,Mercedes,50.0,HARD,19.0,3.0,7.0,1.0,97.383
RUS,Mercedes,51.0,HARD,20.0,3.0,7.0,1.0,97.825
RUS,Mercedes,52.0,HARD,21.0,3.0,7.0,1.0,97.589
RUS,Mercedes,53.0,HARD,22.0,3.0,7.0,1.0,97.841
RUS,Mercedes,54.0,HARD,23.0,3.0,7.0,1.0,97.923
RUS,Mercedes,55.0,HARD,24.0,3.0,7.0,1.0,97.86
RUS,Mercedes,56.0,HARD,25.0,3.0,7.0,1.0,97.636
RUS,Mercedes,57.0,HARD,26.0,3.0,7.0,1.0,97.767
BOT,Alfa Romeo,3.0,SOFT,3.0,1.0,8.0,1.0,99.397
BOT,Alfa Romeo,4.0,SOFT,4.0,1.0,8.0,1.0,99.823
BOT,Alfa Romeo,5.0,SOFT,5.0,1.0,9.0,1.0,101.033
BOT,Alfa Romeo,6.0,SOFT,6.0,1.0,9.0,1.0,100.265
BOT,Alfa Romeo,7.0,SOFT,7.0,1.0,9.0,1.0,100.564
BOT,Alfa Romeo,8.0,SOFT,8.0,1.0,9.0,1.0,100.387
BOT,Alfa Romeo,9.0,SOFT,9.0,1.0,9.0,1.0,100.275
BOT,Alfa Romeo,10.0,SOFT,10.0,1.0,9.0,1.0,100.676
BOT,Alfa Romeo,11.0,SOFT,11.0,1.0,9.0,1.0,103.269
BOT,Alfa Romeo,12.0,HARD,1.0,2.0,14.0,1.0,119.45
BOT,Alfa Romeo,13.0,HARD,2.0,2.0,10.0,1.0,98.03
BOT,Alfa Romeo,14.0,HARD,3.0,2.0,8.0,1.0,98.098
BOT,Alfa Romeo,15.0,HARD,4.0,2.0,7.0,1.0,98.851
BOT,Alfa Romeo,16.0,HARD,5.0,2.0,6.0,1.0,98.494
BOT,Alfa Romeo,17.0,HARD,6.0,2.0,7.0,1.0,99.973
BOT,Alfa Romeo,18.0,HARD,7.0,2.0,8.0,1.0,100.24
BOT,Alfa Romeo,19.0,HARD,8.0,2.0,8.0,1.0,99.497
BOT,Alfa Romeo,20.0,HARD,9.0,2.0,9.0,1.0,100.442
BOT,Alfa Romeo,21.0,HARD,10.0,2.0,9.0,1.0,99.355
BOT,Alfa Romeo,22.0,HARD,11.0,2.0,9.0,1.0,99.356
BOT,Alfa Romeo,23.0,HARD,12.0,2.0,9.0,1.0,99.311
BOT,Alfa Romeo,24.0,HARD,13.0,2.0,9.0,1.0,99.427
BOT,Alfa Romeo,25.0,HARD,14.0,2.0,9.0,1.0,99.49
BOT,Alfa Romeo,26.0,HARD,15.0,2.0,9.0,1.0,99.5
BOT,Alfa Romeo,27.0,HARD,16.0,2.0,9.0,1.0,99.287
BOT,Alfa Romeo,28.0,HARD,17.0,2.0,9.0,1.0,99.016
BOT,Alfa Romeo,29.0,HARD,18.0,2.0,9.0,1.0,102.22
BOT,Alfa Romeo,30.0,HARD,1.0,3.0,11.0,1.0,118.886
BOT,Alfa Romeo,31.0,HARD,2.0,3.0,10.0,1.0,97.379
BOT,Alfa Romeo,32.0,HARD,3.0,3.0,9.0,1.0,97.675
BOT,Alfa Romeo,33.0,HARD,4.0,3.0,9.0,1.0,97.775
BOT,Alfa Romeo,34.0,HARD,5.0,3.0,9.0,1.0,97.774
BOT,Alfa Romeo,35.0,HARD,6.0,3.0,9.0,1.0,97.817
BOT,Alfa Romeo,36.0,HARD,7.0,3.0,9.0,1.0,97.827
BOT,Alfa Romeo,37.0,HARD,8.0,3.0,9.0,1.0,97.774
BOT,Alfa Romeo,38.0,HARD,9.0,3.0,9.0,1.0,97.658
BOT,Alfa Romeo,39.0,HARD,10.0,3.0,9.0,1.0,97.784
BOT,Alfa Romeo,42.0,HARD,13.0,3.0,8.0,1.0,97.736
BOT,Alfa Romeo,43.0,HARD,14.0,3.0,8.0,1.0,97.813
BOT,Alfa Romeo,44.0,HARD,15.0,3.0,8.0,1.0,97.868
BOT,Alfa Romeo,45.0,HARD,16.0,3.0,8.0,1.0,97.688
BOT,Alfa Romeo,46.0,HARD,17.0,3.0,8.0,1.0,97.83
BOT,Alfa Romeo,47.0,HARD,18.0,3.0,8.0,1.0,97.815
BOT,Alfa Romeo,48.0,HARD,19.0,3.0,8.0,1.0,97.5
BOT,Alfa Romeo,49.0,HARD,20.0,3.0,8.0,1.0,97.85
BOT,Alfa Romeo,50.0,HARD,21.0,3.0,8.0,1.0,97.71
BOT,Alfa Romeo,51.0,HARD,22.0,3.0,8.0,1.0,97.816
BOT,Alfa Romeo,52.0,HARD,23.0,3.0,8.0,1.0,97.947
BOT,Alfa Romeo,53.0,HARD,24.0,3.0,8.0,1.0,97.856
BOT,Alfa Romeo,54.0,HARD,25.0,3.0,8.0,1.0,97.738
BOT,Alfa Romeo,55.0,HARD,26.0,3.0,8.0,1.0,97.807
BOT,Alfa Romeo,56.0,HARD,27.0,3.0,8.0,1.0,98.16
BOT,Alfa Romeo,57.0,HARD,28.0,3.0,8.0,1.0,98.407
PIA,McLaren,3.0,SOFT,3.0,1.0,16.0,1.0,100.691
PIA,McLaren,4.0,SOFT,4.0,1.0,16.0,1.0,100.718
PIA,McLaren,5.0,SOFT,5.0,1.0,16.0,1.0,100.862
PIA,McLaren,6.0,SOFT,6.0,1.0,16.0,1.0,101.111
PIA,McLaren,7.0,SOFT,7.0,1.0,16.0,1.0,101.167
PIA,McLaren,8.0,SOFT,8.0,1.0,16.0,1.0,101.295
PIA,McLaren,9.0,SOFT,9.0,1.0,16.0,1.0,101.534
PIA,McLaren,10.0,SOFT,10.0,1.0,16.0,1.0,101.584
PIA,McLaren,11.0,SOFT,11.0,1.0,13.0,1.0,101.352
PIA,McLaren,12.0,SOFT,12.0,1.0,11.0,1.0,101.156
PIA,McLaren,13.0,SOFT,13.0,1.0,16.0,1.0,122.071
VER,Red Bull Racing,1.0,SOFT,1.0,1.0,4.0,1.0,90.827
VER,Red Bull Racing,2.0,SOFT,2.0,1.0,3.0,1.0,86.401
VER,Red Bull Racing,3.0,SOFT,3.0,1.0,3.0,1.0,86.181
VER,Red Bull Racing,4.0,SOFT,4.0,1.0,3.0,1.0,85.782
VER,Red Bull Racing,5.0,SOFT,5.0,1.0,2.0,1.0,85.512
VER,Red Bull Racing,6.0,SOFT,6.0,1.0,2.0,1.0,85.66
VER,Red Bull Racing,7.0,SOFT,7.0,1.0,2.0,1.0,85.297
VER,Red Bull Racing,8.0,SOFT,8.0,1.0,2.0,1.0,85.618
VER,Red Bull Racing,9.0,SOFT,9.0,1.0,2.0,1.0,85.886
VER,Red Bull Racing,10.0,SOFT,10.0,1.0,2.0,1.0,85.953
VER,Red Bull Racing,11.0,SOFT,11.0,1.0,2.0,1.0,85.858
VER,Red Bull Racing,14.0,SOFT,14.0,1.0,1.0,1.0,85.615
VER,Red Bull Racing,15.0,SOFT,15.0,1.0,1.0,1.0,85.794
VER,Red Bull Racing,16.0,SOFT,16.0,1.0,1.0,1.0,85.903
VER,Red Bull Racing,17.0,SOFT,17.0,1.0,1.0,1.0,85.87
VER,Red Bull Racing,18.0,SOFT,18.0,1.0,1.0,1.0,85.985
VER,Red Bull Racing,19.0,SOFT,19.0,1.0,1.0,1.0,85.799
VER,Red Bull Racing,20.0,SOFT,20.0,1.0,1.0,1.0,85.75
VER,Red Bull Racing,21.0,SOFT,21.0,1.0,1.0,1.0,85.79
VER,Red Bull Racing,22.0,SOFT,22.0,1.0,1.0,1.0,85.901
VER,Red Bull Racing,23.0,SOFT,23.0,1.0,1.0,1.0,85.719
VER,Red Bull Racing,24.0,SOFT,24.0,1.0,1.0,1.0,85.8
VER,Red Bull Racing,25.0,SOFT,25.0,1.0,1.0,1.0,89.712
VER,Red Bull Racing,26.0,MEDIUM,1.0,2.0,2.0,1.0,105.038
VER,Red Bull Racing,27.0,MEDIUM,2.0,2.0,2.0,1.0,85.012
VER,Red Bull Racing,28.0,MEDIUM,3.0,2.0,2.0,1.0,85.19
VER,Red Bull Racing,29.0,MEDIUM,4.0,2.0,2.0,1.0,84.829
VER,Red Bull Racing,30.0,MEDIUM,5.0,2.0,2.0,1.0,84.798
VER,Red Bull Racing,31.0,MEDIUM,6.0,2.0,2.0,1.0,85.071
VER,Red Bull Racing,32.0,MEDIUM,7.0,2.0,2.0,1.0,84.918
VER,Red Bull Racing,33.0,MEDIUM,8.0,2.0,2.0,1.0,85.095
VER,Red Bull Racing,34.0,MEDIUM,9.0,2.0,1.0,1.0,84.857
VER,Red Bull Racing,35.0,MEDIUM,10.0,2.0,1.0,1.0,84.831
VER,Red Bull Racing,36.0,MEDIUM,11.0,2.0,1.0,1.0,84.919
VER,Red Bull Racing,37.0,MEDIUM,12.0,2.0,1.0,1.0,84.829
VER,Red Bull Racing,38.0,MEDIUM,13.0,2.0,1.0,1.0,84.745
VER,Red Bull Racing,39.0,MEDIUM,14.0,2.0,1.0,1.0,84.815
VER,Red Bull Racing,40.0,MEDIUM,15.0,2.0,1.0,1.0,84.905
VER,Red Bull Racing,41.0,MEDIUM,16.0,2.0,1.0,1.0,85.078
VER,Red Bull Racing,42.0,MEDIUM,17.0,2.0,1.0,1.0,84.926
VER,Red Bull Racing,43.0,MEDIUM,18.0,2.0,1.0,1.0,85.01
VER,Red Bull Racing,44.0,MEDIUM,19.0,2.0,1.0,1.0,85.122
VER,Red Bull Racing,45.0,MEDIUM,20.0,2.0,1.0,1.0,84.824
VER,Red Bull Racing,46.0,MEDIUM,21.0,2.0,1.0,1.0,85.257
GAS,AlphaTauri,1.0,MEDIUM,1.0,1.0,5.0,1.0,91.681
GAS,AlphaTauri,2.0,MEDIUM,2.0,1.0,5.0,1.0,88.201
GAS,AlphaTauri,3.0,MEDIUM,3.0,1.0,5.0,1.0,87.625
GAS,AlphaTauri,4.0,MEDIUM,4.0,1.0,5.0,1.0,87.365
GAS,AlphaTauri,5.0,MEDIUM,5.0,1.0,5.0,1.0,87.534
GAS,AlphaTauri,6.0,MEDIUM,6.0,1.0,5.0,1.0,87.316
GAS,AlphaTauri,7.0,MEDIUM,7.0,1.0,5.0,1.0,87.368
GAS,AlphaTauri,8.0,MEDIUM,8.0,1.0,5.0,1.0,87.232
GAS,AlphaTauri,9.0,MEDIUM,9.0,1.0,5.0,1.0,87.534
GAS,AlphaTauri,10.0,MEDIUM,10.0,1.0,5.0,1.0,87.606
GAS,AlphaTauri,13.0,MEDIUM,13.0,1.0,6.0,1.0,88.402
GAS,AlphaTauri,14.0,MEDIUM,14.0,1.0,6.0,1.0,88.309
GAS,AlphaTauri,15.0,MEDIUM,15.0,1.0,6.0,1.0,87.628
GAS,AlphaTauri,16.0,MEDIUM,16.0,1.0,6.0,1.0,87.528
GAS,AlphaTauri,17.0,MEDIUM,17.0,1.0,6.0,1.0,87.722
GAS,AlphaTauri,18.0,MEDIUM,18.0,1.0,9.0,1.0,91.609
GAS,AlphaTauri,19.0,HARD,2.0,2.0,16.0,1.0,108.908
GAS,AlphaTauri,20.0,HARD,3.0,2.0,13.0,1.0,87.469
GAS,AlphaTauri,21.0,HARD,4.0,2.0,13.0,1.0,87.447
GAS,AlphaTauri,22.0,HARD,5.0,2.0,13.0,1.0,87.33
GAS,AlphaTauri,23.0,HARD,6.0,2.0,13.0,1.0,86.946
GAS,AlphaTauri,24.0,HARD,7.0,2.0,12.0,1.0,87.026
GAS,AlphaTauri,25.0,HARD,8.0,2.0,12.0,1.0,87.074
GAS,AlphaTauri,26.0,HARD,9.0,2.0,12.0,1.0,87.196
GAS,AlphaTauri,27.0,HARD,10.0,2.0,12.0,1.0,86.916
GAS,AlphaTauri,28.0,HARD,11.0,2.0,12.0,1.0,86.891
GAS,AlphaTauri,29.0,HARD,12.0,2.0,12.0,1.0,87.108
GAS,AlphaTauri,30.0,HARD,13.0,2.0,12.0,1.0,86.718
GAS,AlphaTauri,31.0,HARD,14.0,2.0,12.0,1.0,87.564
GAS,AlphaTauri,32.0,HARD,15.0,2.0,11.0,1.0,87.509
GAS,AlphaTauri,33.0,HARD,16.0,2.0,11.0,1.0,87.08
GAS,AlphaTauri,34.0,HARD,17.0,2.0,9.0,1.0,87.093
GAS,AlphaTauri,35.0,HARD,18.0,2.0,8.0,1.0,87.023
GAS,AlphaTauri,36.0,HARD,19.0,2.0,8.0,1.0,88.619
GAS,AlphaTauri,37.0,HARD,20.0,2.0,9.0,1.0,87.632
GAS,AlphaTauri,38.0,HARD,21.0,2.0,9.0,1.0,87.047
GAS,AlphaTauri,39.0,HARD,22.0,2.0,9.0,1.0,86.932
GAS,AlphaTauri,40.0,HARD,23.0,2.0,9.0,1.0,86.949
GAS,AlphaTauri,41.0,HARD,24.0,2.0,9.0,1.0,86.721
GAS,AlphaTauri,42.0,HARD,25.0,2.0,9.0,1.0,86.817
GAS,AlphaTauri,43.0,HARD,26.0,2.0,9.0,1.0,86.734
GAS,AlphaTauri,44.0,HARD,27.0,2.0,9.0,1.0,87.055
GAS,AlphaTauri,45.0,HARD,28.0,2.0,9.0,1.0,88.377
PER,Red Bull Racing,1.0,MEDIUM,1.0,1.0,15.0,1.0,96.234
PER,Red Bull Racing,2.0,MEDIUM,2.0,1.0,16.0,1.0,90.459
PER,Red Bull Racing,3.0,MEDIUM,3.0,1.0,15.0,1.0,87.557
PER,Red Bull Racing,4.0,MEDIUM,4.0,1.0,14.0,1.0,87.263
PER,Red Bull Racing,5.0,MEDIUM,5.0,1.0,14.0,1.0,87.266
PER,Red Bull Racing,6.0,MEDIUM,6.0,1.0,13.0,1.0,87.535
PER,Red Bull Racing,7.0,MEDIUM,7.0,1.0,18.0,1.0,92.185
PER,Red Bull Racing,8.0,HARD,1.0,2.0,20.0,1.0,107.579
PER,Red Bull Racing,9.0,HARD,2.0,2.0,20.0,1.0,87.176
PER,Red Bull Racing,10.0,HARD,3.0,2.0,20.0,1.0,86.794
PER,Red Bull Racing,13.0,HARD,6.0,2.0,19.0,1.0,86.068
PER,Red Bull Racing,14.0,HARD,7.0,2.0,19.0,1.0,86.154
PER,Red Bull Racing,15.0,HARD,8.0,2.0,19.0,1.0,86.102
PER,Red Bull Racing,16.0,HARD,9.0,2.0,18.0,1.0,86.205
PER,Red Bull Racing,17.0,HARD,10.0,2.0,18.0,1.0,85.969
PER,Red Bull Racing,18.0,HARD,11.0,2.0,18.0,1.0,86.902
PER,Red Bull Racing,19.0,HARD,12.0,2.0,15.0,1.0,86.315
PER,Red Bull Racing,20.0,HARD,13.0,2.0,10.0,1.0,86.346
PER,Red Bull Racing,21.0,HARD,14.0,2.0,10.0,1.0,87.185
PER,Red Bull Racing,22.0,HARD,15.0,2.0,9.0,1.0,86.75
PER,Red Bull Racing,23.0,HARD,16.0,2.0,9.0,1.0,87.262
PER,Red Bull Racing,24.0,HARD,17.0,2.0,8.0,1.0,86.742
PER,Red Bull Racing,25.0,HARD,18.0,2.0,8.0,1.0,86.109
PER,Red Bull Racing,26.0,HARD,19.0,2.0,8.0,1.0,86.255
PER,Red Bull Racing,27.0,HARD,20.0,2.0,8.0,1.0,86.13
PER,Red Bull Racing,28.0,HARD,21.0,2.0,8.0,1.0,86.084
PER,Red Bull Racing,29.0,HARD,22.0,2.0,8.0,1.0,86.096
PER,Red Bull Racing,30.0,HARD,23.0,2.0,8.0,1.0,86.19
PER,Red Bull Racing,31.0,HARD,24.0,2.0,6.0,1.0,86.351
PER,Red Bull Racing,32.0,HARD,25.0,2.0,6.0,1.0,85.985
PER,Red Bull Racing,33.0,HARD,26.0,2.0,6.0,1.0,87.146
PER,Red Bull Racing,34.0,HARD,27.0,2.0,6.0,1.0,86.172
PER,Red Bull Racing,35.0,HARD,28.0,2.0,6.0,1.0,86.025
PER,Red Bull Racing,36.0,HARD,29.0,2.0,5.0,1.0,86.165
PER,Red Bull Racing,37.0,HARD,30.0,2.0,5.0,1.0,85.933
PER,Red Bull Racing,38.0,HARD,31.0,2.0,5.0,1.0,85.868
PER,Red Bull Racing,39.0,HARD,32.0,2.0,5.0,1.0,85.57
PER,Red Bull Racing,40.0,HARD,33.0,2.0,5.0,1.0,85.572
PER,Red Bull Racing,41.0,HARD,34.0,2.0,5.0,1.0,85.7
